customer_id,begin_date,end_date,monthly_charges,total_charges,contract_duration,average_charges,monthly_charges_per_senior_citizen,total_charges_per_senior_citizen,high_monthly_charges,long_term_contract,type_One year,type_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,gender_Male,partner_Yes,dependents_Yes,internet_service_Fiber optic,internet_service_No,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,multiple_lines_Yes,senior_citizen_Yes,target
4489-SNOJF,2017-01-01,2019-12-01,0.2477008636247124,0.12584852992595796,0.1023442739464801,0.29172856148445164,-0.4187462912695446,-0.32424500363522957,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,1
2192-OZITF,2016-05-01,,0.2909134400051568,0.4702174058100044,0.5132662119468705,0.32073876183463357,-0.4187462912695446,-0.32424500363522957,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,0
5651-CPDND,2019-04-01,,-0.62486077482657,-0.7902551819815796,-0.912244745611487,-0.5210299513381199,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0
2186-QZEYA,2017-09-01,,-0.2076932105384332,-0.24898434042326498,-0.13992566344137222,-0.17959486459260893,1.472625704056491,0.8969108178707851,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,0
1131-ALZWV,2018-02-01,,-1.336206262935425,-0.7403348203054796,-0.34471737847088274,-1.3067390963425058,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
7729-XBTWX,2014-08-01,,-1.4974224132778524,-0.41418698673007587,1.368572786481885,-1.4683104560416567,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0
9134-WYRVP,2015-11-01,,0.7163911151356868,0.8752495581453433,0.7568746572760922,0.6282070516582603,-0.4187462912695446,-0.32424500363522957,True,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,0
3284-SVCRO,2016-05-01,,-1.3062898639028098,-0.51277032580674,0.5132662119468705,-1.3182583440331122,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,0
9732-OUYRN,2016-01-01,,-1.5223527458050319,-0.6020446093697877,0.6752256728525619,-1.5219189018815407,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
0559-CKHUS,2017-09-01,,-1.504070501951767,-0.7771519142681005,-0.13992566344137222,-1.546941338729645,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0
2931-SVLTV,2016-10-01,,1.5058516451630375,0.9643473667223511,0.30847449691736,1.5576016576267773,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,False,0
6899-PPEEA,2016-09-01,2019-10-01,1.055443637505328,0.572219947741196,0.18399325837001046,1.0667248439017007,2.7001600477352157,2.219228737740601,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,1
7504-UWHNB,2018-01-01,,0.16459975520078074,-0.24439599078622182,-0.3032236322884329,0.14893994257712792,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
2582-FFFZR,2018-04-01,,-0.47195473532653576,-0.5338370272652798,-0.4236893470116744,-0.5297205208905514,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0
8908-NMQTX,2014-02-01,,0.02665191521705399,1.007319025823121,1.6108427238697376,-0.040929069580872945,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,0
2187-LZGPL,2019-06-01,2020-01-01,-0.8209793907070487,-0.8779632500435212,-1.0353874762174673,-0.760666986131899,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
1431-AIDJQ,2017-05-01,,0.5751192308150029,0.14109155684517355,0.024710813347057815,0.4667332808722347,-0.4187462912695446,-0.32424500363522957,True,True,False,True,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,False,False,0
6288-LBEAR,2018-03-01,,0.47539790070628496,-0.22039539268476496,-0.38219560082922455,0.419715270038268,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,0
4597-NUCQV,2017-12-01,2019-12-01,1.2116737213423197,0.0692000594070782,-0.34471737847088274,1.2282742453702533,2.8519866639270584,1.4092570632357682,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,True,True,True,1
9019-QVLZD,2019-11-01,2019-12-01,0.49035610022259274,-0.9722670707087122,-1.2816729374294276,0.5313723815059338,-0.4187462912695446,-0.32424500363522957,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1
8413-YNHNV,2014-05-01,,0.8593250216248496,1.7818677395532245,1.4917155170878655,0.8904032649748791,-0.4187462912695446,-0.32424500363522957,True,True,False,True,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True,True,False,0
5808-TOTXO,2019-11-01,,-1.4708300585821945,-0.9820393730606841,-1.198685445064528,-1.5136868678248014,-0.4187462912695446,-0.32424500363522957,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
4369-NYSCF,2015-06-01,,0.36404241541821675,0.8829703387845987,0.9616663723056027,0.39002780505596796,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,0
6333-YDVLT,2014-09-01,,1.5025276008260804,2.142119364180882,1.3270790402994352,1.4950612138605617,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,True,True,False,0
5324-KTGCG,2014-03-01,,-1.4608579255713225,-0.32804513416924047,1.5733645015113957,-1.4249908210158007,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,0
5599-HVLTW,2018-12-01,,0.5169484549182508,-0.5405430767348045,-0.7502852847057958,0.35620940554036506,2.176842774903759,0.4274376949514157,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,0
7394-LWLYN,2019-12-01,,0.17789593254861,-0.9527445253780236,-1.2388406833056085,-0.12910919483159666,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
3707-LRWZD,2017-02-01,2019-10-01,0.6399380953856697,0.21995381623185384,-0.020798456659500083,0.7434862538577918,-0.4187462912695446,-0.32424500363522957,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
6873-UDNLD,2016-10-01,,0.08814673545076371,0.19751943363150315,0.30847449691736,0.11841150067151987,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,0
2700-LUEVA,2020-01-01,,-1.4641819699082799,-0.9982088936566105,-1.2803344294880583,-1.4678572549066016,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
1455-ESIQH,2019-12-01,2020-01-01,0.8078023344020117,-0.9680537304170044,-1.2803344294880583,0.7557983928729022,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,1
0958-YHXGP,2019-07-01,,0.16958582170621683,-0.7879610071630581,-1.034048968276098,0.18983885806914585,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1101-SSWAG,2018-11-01,,-0.4553345136417494,-0.6936130677513568,-0.7101300464647152,-0.5735171263851664,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
2979-SXESE,2018-07-01,2019-12-01,0.9839766842607471,-0.29828703964822456,-0.6284810620411849,0.9862577318408569,-0.4187462912695446,-0.32424500363522957,True,True,False,False,False,False,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,1
4013-TLDHQ,2018-05-01,2019-12-01,0.4471435238421484,-0.34957508246613556,-0.5468320776176546,0.45409495852870346,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,1
5743-KHMNA,2014-03-01,,-1.304627841734331,-0.16994560605054462,1.5733645015113957,-1.2579042300937575,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
4194-FJARJ,2015-08-01,,-0.15949456765255274,0.43706216780771606,0.8800173878820724,-0.13569596561840583,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,0
5325-UWTWJ,2017-07-01,,0.856000977287892,0.28520544232018963,-0.056938171076472525,0.9837987712758732,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,True,False,False,True,True,False,True,False,True,True,False,True,False,False,True,False,0
3969-GYXEL,2019-03-01,,0.38564870360843917,-0.6373396065778124,-0.8707509994290372,0.3670391356196713,-0.4187462912695446,-0.32424500363522957,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0
9208-OLGAQ,2018-08-01,,0.6698544944182854,-0.37044324956538016,-0.5869873158587351,0.509116654637816,2.325439037559605,0.7013354970873965,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,0
3244-CQPHU,2014-02-01,,1.5058516451630375,2.4103834023351247,1.6108427238697376,1.4229417861751825,3.137872951862761,5.179072604474746,True,True,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,True,0
2674-MLXMN,2014-03-01,,1.1584890119510036,2.059396714474574,1.5733645015113957,1.0981635758463306,2.800301007351112,4.6139075247463595,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,0
9708-HPXWZ,2019-09-01,,-0.6448050408483137,-0.9126185254271505,-1.1170364606409977,-0.7273510375428672,1.0478342140729322,-0.17168488689628042,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,0
6992-TKNYO,2016-12-01,,0.13966942267360125,0.17036434515457902,0.22682551249382965,0.18398298929805854,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,True,True,False,0
4468-YDOVK,2019-09-01,,-0.5367735998972025,-0.9035962417658492,-1.1170364606409977,-0.5925502000704366,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
3754-DXMRT,2019-09-01,2019-11-01,-0.6863555950602795,-0.9664875149158982,-1.2401791912469777,-0.6111096965118891,1.0074547948729742,-0.25842570297928713,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
5792-JALQC,2015-10-01,,-0.16448063415798858,0.36175146751509335,0.798368403458542,-0.16708224782308012,1.5146203000244474,1.8803286041419247,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,0
7130-VTEWQ,2019-02-01,2019-10-01,0.36404241541821675,-0.7398936328403793,-0.9979092538591255,0.3836207052239415,2.028246512247914,0.10643984280476072,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,1
2200-DSAAL,2014-06-01,,0.526920587929123,1.3442538929202272,1.4502217709054155,0.4527730911562512,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False,0
4302-ZYFEL,2014-05-01,,-1.4708300585821945,-0.3883334012751978,1.4917155170878655,-1.4697207265575438,-0.4187462912695446,-0.32424500363522957,False,True,True,False,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0
9351-LZYGF,2016-08-01,,0.0532442699127125,0.19610763374318224,0.3901234813408903,0.008037135039693789,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,0
4366-CTOUZ,2015-12-01,,1.1767712558042684,1.215537449977212,0.7167194190350117,1.1935494810206322,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,0
6121-VZNQB,2019-12-01,2020-01-01,-1.5190287014680746,-0.998936852974026,-1.2803344294880583,-1.5215373107783818,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1
7903-CMPEY,2019-10-01,2019-11-01,0.5152864327497723,-0.971936180109887,-1.2803344294880583,0.46950476155674087,2.175227598135761,-0.2671992417067657,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,1
1518-OMDIK,2017-05-01,,-0.6730594177124505,-0.3620827471017294,0.024710813347057815,-0.6766399436441382,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0
6671-NGWON,2019-07-01,,-1.477478147256109,-0.9409207013133354,-1.034048968276098,-1.436481470311778,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0595-ITUDF,2014-10-01,,0.8975515314998579,1.6223343521729525,1.2869238020583547,0.9414105169681953,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,True,True,True,True,False,True,True,True,False,False,False,True,False,0
6996-KNSML,2019-12-01,2020-01-01,0.3357880385540801,-0.9743185924214287,-1.2803344294880583,0.29382457870364215,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
1955-IBMMB,2015-03-01,,-1.4824642137615447,-0.481335718918343,1.084809102911583,-1.4741395602959846,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
0096-BXERS,2019-08-01,,-0.4802648461689289,-0.8685880164101396,-1.0755427144585479,-0.41882413405658203,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
3806-YAZOV,2019-11-01,,-1.5290008344789465,-0.9826570355118246,-1.198685445064528,-1.5290341301754948,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
7998-ZLXWN,2018-11-01,,-1.4741541029191516,-0.8614187201022596,-0.7101300464647152,-1.4128957972634641,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
6253-WRFHY,2019-01-01,,-0.001602461647082585,-0.6202877110516855,-0.7917790308882456,0.09151386308219654,-0.4187462912695446,-0.32424500363522957,False,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,0
9133-AYJZG,2018-03-01,,1.1269105907499095,-0.015088805800336003,-0.38219560082922455,1.0882643799389164,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,0
2675-OTVVJ,2017-07-01,,0.8194364895813623,0.2313364528314419,-0.056938171076472525,0.8534897255934777,2.470804946679454,1.6703320010777414,True,True,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,True,0
8680-CGLTP,2017-09-01,,-0.20104512186451856,-0.25902135525429704,-0.13992566344137222,-0.2055791875985961,-0.4187462912695446,-0.32424500363522957,False,True,True,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,0
8430-TWCBX,2016-01-01,,-1.4658439920767583,-0.5520360102006676,0.6752256728525619,-1.4452986791481526,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
5018-GWURO,2015-06-01,,0.6914607826085073,1.1556903703363552,0.9616663723056027,0.7554589474238571,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,0
6741-QRLUP,2014-11-01,,0.5152864327497723,1.196522270231389,1.2454300558759048,0.4837605845280932,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,0
4737-HOBAX,2014-11-01,,0.49866621106498593,1.2135962251307708,1.2454300558759048,0.5041100530493983,-0.4187462912695446,-0.32424500363522957,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,0
0537-QYZZN,2018-02-01,,0.5003282332334644,-0.18774752026734207,-0.34471737847088274,0.4236572252528023,2.160691007223776,0.9955154474557263,True,True,False,False,True,False,True,False,True,True,True,True,False,True,False,False,False,False,False,True,True,0
3340-QBBFM,2017-02-01,,-0.3556131835330314,-0.1281430937322903,0.14383802012892996,-0.3074380988586099,1.3288749717046404,1.0914915674623946,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,0
1704-NRWYE,2019-01-01,2019-10-01,0.5335686766030371,-0.6757449754147943,-0.9564155076766756,0.6338697677975066,2.1929945425837425,0.2097331651509456,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1
2592-SEIFQ,2019-07-01,2019-10-01,-1.3312201964299892,-0.9778260327689763,-1.198685445064528,-1.4089966139325711,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
8200-KLNYW,2018-05-01,,0.5352306987715161,-0.2507490902836662,-0.4638445852527549,0.555337529001133,-0.4187462912695446,-0.32424500363522957,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,False,False,0
3372-CDXFJ,2019-01-01,,-1.3395303072723823,-0.8557715205489757,-0.7917790308882456,-1.26784277063137,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,0
4781-ZXYGU,2020-01-01,,-1.4841262359300234,-0.9984736061356706,-1.2803344294880583,-1.4873772752236127,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0
7632-YUTXB,2018-01-01,,-1.4874502802669807,-0.777901932958771,-0.3032236322884329,-1.453649022860262,-0.4187462912695446,-0.32424500363522957,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0
2718-YSKCS,2014-03-01,,-1.5024084797832884,-0.3952379851040176,1.5733645015113957,-1.4960032049907614,-0.4187462912695446,-0.32424500363522957,False,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,0
9896-UYMIE,2014-08-01,,1.6454615073152428,2.2502323525037125,1.368572786481885,1.5619088703706807,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,0
0853-NWIFK,2016-05-01,,1.1800953001412255,0.9708990005790905,0.5132662119468705,1.155556591593396,-0.4187462912695446,-0.32424500363522957,True,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,False,0
8212-CRQXP,2018-04-01,,0.5053142997389005,-0.25449918373701885,-0.4236893470116744,0.4219241059727898,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
6980-CDGFC,2014-07-01,,-1.4608579255713225,-0.4217312923832911,1.4100665326643351,-1.4870066721921162,-0.4187462912695446,-0.32424500363522957,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
7691-XVTZH,2014-06-01,,0.8360567112661487,1.6284227391913368,1.4502217709054155,0.7664365368924417,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,0
7481-ATQQS,2015-11-01,2019-12-01,0.8659731102987638,0.9849728807157906,0.6738871649111925,0.9116628967064471,2.516029896183407,2.883850936646882,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,1
2277-VWCNI,2019-10-01,,-0.5334495555602452,-0.9280159679591513,-1.157191698882078,-0.6682505689939191,1.1560510575288199,-0.19647812589134134,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0
1088-CNNKB,2014-11-01,,0.5053142997389005,1.2163095280411376,1.2454300558759048,0.5073438833182874,-0.4187462912695446,-0.32424500363522957,True,True,True,False,False,True,False,False,True,True,False,False,False,True,True,True,True,False,True,True,False,0
8642-GVWRF,2019-09-01,2019-11-01,0.49534216672802883,-0.9345676018158908,-1.2401791912469777,0.5850782151823225,-0.4187462912695446,-0.32424500363522957,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,1
1930-BZLHI,2018-05-01,,-1.477478147256109,-0.8208735920595411,-0.4638445852527549,-1.477858346959298,-0.4187462912695446,-0.32424500363522957,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,0
3400-ESFUW,2015-04-01,2019-11-01,-0.24093365390800586,0.3366699601241408,0.9201726261231529,-0.3086564782271007,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,False,1
5868-YTYKS,2020-01-01,,-1.4808021915930663,-0.9984294873891606,-1.2803344294880583,-1.4841239385041107,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,0
3525-DVKFN,2018-09-01,,-1.509056568457203,-0.8493963616782761,-0.6284810620411849,-1.4458093040305182,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1482-OXZSY,2017-08-01,,1.183419344478183,0.28807316084334167,-0.09843191725892238,1.097019667063235,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,0
0377-JBKKT,2018-04-01,,-0.2276374765601766,-0.4462613154428684,-0.4236893470116744,-0.23136869520568493,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,False,False,True,True,True,True,False,False,True,True,False,True,False,False,False,False,0
5778-BVOFB,2019-05-01,,-0.17611478933733907,-0.7735121176810229,-0.9523999838525676,-0.2060635744448857,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0
3373-YZZYM,2020-01-01,,-1.5157046571311175,-0.998892734227516,-1.2803344294880583,-1.51828397405888,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,0
2057-ZBLPD,2018-02-01,2019-11-01,0.7213771816411229,-0.2093877654305122,-0.46786010907686293,0.7162229284841034,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,1
0228-MAUWC,2018-07-01,,-0.17445276716886055,-0.5023803610036278,-0.5454935696762853,-0.1526341848343394,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,0
5502-RLUYV,2014-03-01,2019-12-01,1.301422918440166,2.2781154002980526,1.490377009146496,1.4317801340557137,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,False,True,True,True,False,False,True,True,False,True,True,True,False,1
0023-HGHWL,2019-10-01,2019-11-01,-1.3195860412506386,-0.9962897281834242,-1.2803344294880583,-1.326337107608272,0.3920724462656133,-0.3064137629826213,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
7663-YJHSN,2014-02-01,,1.301422918440166,2.3266460214590863,1.6108427238697376,1.3355753663202992,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,True,True,True,False,True,False,0
4915-BFSXL,2014-04-01,,0.1380074005051227,1.1362340031254314,1.531870755328946,0.15546468485094417,-0.4187462912695446,-0.32424500363522957,False,True,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,False,0
3086-RUCRN,2014-08-01,,1.273168541576029,1.902267798779099,1.368572786481885,1.1661720206651887,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,0
5215-LNLDJ,2019-07-01,,-1.3328822185984677,-0.9416045418842407,-1.034048968276098,-1.4437522995848975,-0.4187462912695446,-0.32424500363522957,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
7576-JMYWV,2016-04-01,,1.509175689499995,1.1862646616678068,0.553421450187951,1.4363286277174476,3.141103305398758,3.2079745839677,True,True,False,False,True,False,True,False,False,True,True,True,False,True,True,False,True,True,True,True,True,0
9039-RBEEE,2016-08-01,2019-11-01,-0.5268014668863306,-0.17755608982352494,0.2669807507349101,-0.5448606862493504,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,1
0257-KXZGU,2017-06-01,,-0.07805548139709961,-0.10489251432150397,-0.016782932835392034,-0.02701948857362927,-0.4187462912695446,-0.32424500363522957,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,0
1307-ATKGB,2018-02-01,,0.8227605339183194,-0.04242036926330009,-0.34471737847088274,0.8787410961777482,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,0
8417-FMLZI,2019-07-01,2020-01-01,0.6233178737008834,-0.7966744595987891,-1.0755427144585479,0.4746057813587858,-0.4187462912695446,-0.32424500363522957,True,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False,1
3714-XPXBW,2017-01-01,,0.4687498120323708,0.3060294906729242,0.1853317663113798,0.5234665228727051,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,0
1850-AKQEP,2019-06-01,,-1.477478147256109,-0.9285233335440167,-0.9938937300350175,-1.4073119946104031,-0.4187462912695446,-0.32424500363522957,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,0
2824-DXNKN,2014-02-01,,0.22110850892905437,1.2099784879169484,1.6108427238697376,0.1705133169330398,-0.4187462912695446,-0.32424500363522957,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,0
5227-JSCFE,2014-03-01,,-0.6132266196472196,0.4721145119099358,1.5733645015113957,-0.579346630627176,1.0785225726649004,2.058037163872999,False,True,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,0
0848-ZGQIJ,2018-10-01,,0.9922867951031402,-0.36272246892612475,-0.6686363002822654,0.8767885188029825,-0.4187462912695446,-0.32424500363522957,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,0
3621-CHYVB,2015-05-01,,-0.4952230456852367,0.2201964693376591,1.0031601184880525,-0.527411632040889,-0.4187462912695446,-0.32424500363522957,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0
